Sample Number:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1810.284,5.679666809,2.312904297,3.522383827,4.058892212,4.806720463,3.238042107,2.577089244,4.269263317,3.381633437,3.116632001,3.256819045,3.594903898,4.819007263,3.137597817,2.757159063,3.520499658,2.420359292,2.955405999,2.699140604,2.903073196,2.025829265,2.629547619,2.483365673,3.035162799,2.91896636,2.65412355,1.746971743,1.54505463,2.768284138,2.502978464,2.305855409,2.349356597,3.30982312,2.757644442,2.18895708,2.151636158,5.018886335,3.198296528,2.586973468,2.871366512,2.224839677,4.310332607,4.576439767,3.081035607,2.682385262,2.238340357,2.563157857,1.828355395,1.582027506,2.012541,2.275060992,1.775153939,2.152892387,2.351777071,2.392422446,2.613578563
1814.144,5.4282151,2.124388614,3.211793449,3.873386152,4.477327583,2.962443752,2.38561748,4.020328131,3.163014011,2.835068621,3.055473721,3.362348919,4.555152223,2.922298997,2.557892257,3.253585925,2.30037365,2.827079668,2.488380927,2.670283317,1.89048688,2.504544815,2.329343018,2.79125792,2.67460217,2.464957322,1.619157175,1.441275697,2.624252297,2.323978853,2.141283536,2.15774064,3.12715079,2.581619234,2.059478269,1.987610917,4.730917615,2.960465997,2.293253458,2.653644733,2.072099971,3.967211145,4.25466273,2.917664022,2.542777835,2.151800528,2.416587888,1.728007879,1.456842201,1.883024632,2.127586878,1.67326542,2.020700032,2.188002801,2.237101862,2.408065308
1818.004,5.219718085,2.003811772,3.024478165,3.732354458,4.25778199,2.788675669,2.26121337,3.861492063,3.020956415,2.656340728,2.932398816,3.200659999,4.360934075,2.784113897,2.423524899,3.07556676,2.228298498,2.729922042,2.351009965,2.538683448,1.802225908,2.418643275,2.22900478,2.633617411,2.52012402,2.340207267,1.535207164,1.37261304,2.525968211,2.209991926,2.035407288,2.027949441,3.012562597,2.47009244,1.965315247,1.882940268,4.553474148,2.794798669,2.116883375,2.519260134,1.975118202,3.731520291,4.058420754,2.806730244,2.456004558,2.089688528,2.32329913,1.657964138,1.373510141,1.798466444,2.024577236,1.599366007,1.930373016,2.083573522,2.143373541,2.276544129
1821.864,5.04472888,1.919437124,2.885443092,3.605158711,4.10055272,2.657705232,2.172170951,3.741608591,2.902319701,2.531335623,2.840378462,3.079695353,4.199763945,2.66680265,2.327843852,2.947896493,2.169213501,2.642689143,2.245472337,2.438933433,1.74015849,2.353939965,2.156208522,2.513714689,2.407679236,2.243045972,1.468505339,1.317797705,2.450480888,2.124597616,1.94916159,1.947965069,2.924566795,2.376030843,1.90367222,1.798586958,4.424117305,2.658272931,1.988940657,2.409908554,1.895624063,3.557106606,3.881924128,2.718214411,2.388797,2.039763756,2.24522025,1.597785591,1.312191693,1.733831174,1.943667861,1.542103189,1.852145364,1.996535343,2.070356851,2.175801556
1825.724,4.952328339,1.857304084,2.787100934,3.515083796,3.9894776,2.560179211,2.107681332,3.653047184,2.819506891,2.447710016,2.760259879,2.995555015,4.092627525,2.582942909,2.25552202,2.870414736,2.114647729,2.58639968,2.160304712,2.363657733,1.691754152,2.298546704,2.09690163,2.427478416,2.325143311,2.185241815,1.424654742,1.273928106,2.387488523,2.06188797,1.888736021,1.88966411,2.850983581,2.307451414,1.855588073,1.737256307,4.289291086,2.57416162,1.898645571,2.328674891,1.837275716,3.449231181,3.762965941,2.654376217,2.334261889,1.996820747,2.1865712,1.553629317,1.26475973,1.686162363,1.887527777,1.500812584,1.79705962,1.936732767,2.007071464,2.107577713
1829.584,4.871249745,1.801970237,2.703720242,3.463628673,3.889807446,2.485696717,2.05649276,3.568423312,2.759381792,2.387051972,2.709445487,2.926773529,4.015532444,2.528146067,2.195201953,2.797708716,2.070008338,2.549594948,2.095133841,2.308540097,1.64997004,2.256350739,2.050094845,2.364112137,2.254484261,2.139323135,1.388012644,1.24010961,2.339375092,2.006564615,1.839814016,1.826717924,2.80244074,2.262429694,1.814458231,1.69371467,4.189327032,2.516496203,1.823518741,2.269119568,1.800563166,3.346135223,3.68591783,2.603320577,2.281643852,1.963811654,2.137175955,1.524658977,1.22621976,1.646802744,1.844339253,1.464485737,1.760082778,1.892358378,1.958940929,2.051203097
1833.444,4.787487377,1.76045186,2.64031943,3.421128067,3.803802701,2.439450622,2.012782343,3.495898039,2.704891201,2.324215561,2.674306764,2.874562199,3.945112085,2.476318618,2.151670526,2.722603221,2.041228118,2.518050794,2.058006164,2.258769681,1.617404424,2.226165611,2.010653175,2.31431869,2.209704451,2.094946921,1.358418499,1.216108199,2.312320109,1.956378532,1.799429022,1.78112285,2.755047803,2.223611697,1.783253356,1.654279742,4.154245481,2.452956417,1.763323251,2.22466812,1.765929423,3.267129857,3.609956045,2.558894861,2.241008934,1.941138439,2.099492767,1.498504081,1.196035576,1.62357203,1.808934472,1.442405552,1.735755602,1.853848495,1.925834793,2.006574855
1837.304,4.717866707,1.726788598,2.579765986,3.369982938,3.732367544,2.385893609,1.968635799,3.434584383,2.650106327,2.259110807,2.623829628,2.824150613,3.878965177,2.419985883,2.114727875,2.661867147,2.011074121,2.480173351,2.014574936,2.216348656,1.585264235,2.187512512,1.973438765,2.260760404,2.162337656,2.054366308,1.330411662,1.188905037,2.277091123,1.914943636,1.761344088,1.741432026,2.704547306,2.178887349,1.747217407,1.614429213,4.098383365,2.39380556,1.710490705,2.175681208,1.73226894,3.207046022,3.528853546,2.513526985,2.208126154,1.913379846,2.065363063,1.47331738,1.166639123,1.594920056,1.778998924,1.414812571,1.704726992,1.814045684,1.89070801,1.968168244
1841.164,4.68045848,1.695983994,2.529721089,3.321780792,3.68414817,2.330741119,1.940836459,3.393978022,2.599218169,2.216573459,2.583588218,2.774987891,3.837970578,2.379890749,2.081019549,2.623507187,1.980687671,2.441184579,1.977170128,2.178600612,1.555482548,2.153775082,1.936281537,2.222146537,2.1160458,2.014841598,1.302076754,1.163982201,2.235507484,1.889696639,1.727313662,1.704790127,2.668141939,2.133686722,1.715113366,1.583440706,4.027873324,2.352171107,1.666849807,2.132617768,1.700579274,3.144440543,3.459770596,2.473347206,2.171023573,1.884723931,2.034031617,1.446355861,1.141125879,1.561750725,1.748126329,1.38673778,1.672142355,1.777786666,1.857683755,1.927765422
1845.024,4.624185112,1.665493217,2.496413711,3.278734754,3.648201978,2.300303368,1.922032459,3.353172712,2.57205786,2.192694297,2.546648547,2.745519054,3.812345138,2.35826919,2.053759851,2.593170806,1.96292699,2.417728669,1.950374829,2.146924454,1.538338625,2.13124179,1.902388004,2.191616603,2.084339744,1.983754021,1.280147616,1.143778683,2.206714186,1.860376557,1.702648464,1.674443334,2.633845904,2.106964293,1.6936648,1.556816556,3.97251631,2.31798632,1.633124267,2.10221648,1.668024339,3.089988993,3.413448932,2.454322529,2.14389202,1.865626659,2.003521594,1.42257131,1.122910871,1.541227379,1.719433932,1.367565588,1.65230956,1.750267389,1.829981739,1.891730756
1848.884,4.573243507,1.642136697,2.45830957,3.262724923,3.614567604,2.265859253,1.89625042,3.309623561,2.556894666,2.163771742,2.527937573,2.71275121,3.770587422,2.33271384,2.03589917,2.562655043,1.950510638,2.406385817,1.92198562,2.122416521,1.525445231,2.122233663,1.890225274,2.167178353,2.060966822,1.969417557,1.265551226,1.128557388,2.196093471,1.830154347,1.681864616,1.65331881,2.615923642,2.088396641,1.674609526,1.541065213,3.943123521,2.289796647,1.60564927,2.073572685,1.644091055,3.045663897,3.375770001,2.435494239,2.133768223,1.853672935,1.979473136,1.409014716,1.106618889,1.530196679,1.70280446,1.355434669,1.635777123,1.733172793,1.813699988,1.870553279
1852.744,4.567017152,1.618473428,2.427249964,3.232015872,3.573227171,2.224020914,1.869252611,3.282272191,2.527813906,2.129445891,2.515273602,2.687676876,3.725202361,2.302479376,2.016129201,2.530510085,1.925992061,2.38298998,1.89726,2.092540824,1.508888136,2.104538201,1.875925345,2.147237986,2.032532487,1.948321694,1.25204864,1.114646851,2.179408258,1.81613624,1.660141469,1.632014078,2.599218302,2.070235156,1.655303851,1.525500945,3.924582747,2.261665943,1.579349604,2.047239629,1.623765987,2.999737465,3.336953191,2.403286776,2.111694842,1.837269295,1.963067229,1.395496504,1.088358149,1.510906822,1.686271817,1.341717272,1.616909183,1.716732501,1.79785262,1.852371169
1856.604,4.530374695,1.597050601,2.400120407,3.199227111,3.528562859,2.200207418,1.85111038,3.256176688,2.502109792,2.109037909,2.503763048,2.666702826,3.708144171,2.287234748,1.997649685,2.495682864,1.915665693,2.365933867,1.882809089,2.074185088,1.49436954,2.081712422,1.860456033,2.130137852,2.010656603,1.929765654,1.239038859,1.1035705,2.159800584,1.80353885,1.643067448,1.611383908,2.573056244,2.051121113,1.642910058,1.505772839,3.89557261,2.241144962,1.557451417,2.027549464,1.609307476,2.976953709,3.310347417,2.379658192,2.090325693,1.823746092,1.951622962,1.383805111,1.076461572,1.496209373,1.67017334,1.328890991,1.601583908,1.701542373,1.781475109,1.83414288
1860.464,4.467982323,1.583375528,2.37250208,3.17350936,3.493397548,2.183417049,1.831833208,3.228502025,2.476595947,2.087843821,2.490029976,2.639853789,3.685301561,2.260822156,1.975577284,2.47195612,1.907745531,2.348077511,1.868169151,2.055543594,1.477617457,2.067309797,1.84666074,2.109415911,1.991288913,1.913680791,1.226198,1.092190218,2.140658203,1.78111348,1.623436897,1.592884577,2.548544967,2.027340979,1.629929584,1.489433383,3.862006362,2.227012217,1.53543107,2.004211378,1.593431596,2.95297662,3.273379201,2.359519827,2.070894112,1.809255516,1.934738643,1.371118903,1.064857679,1.482274426,1.652903552,1.314396503,1.584337682,1.681347315,1.760204191,1.811609407
1864.324,4.417412868,1.565658456,2.348228415,3.139139236,3.464828622,2.158283246,1.81125102,3.187738163,2.451462641,2.059288273,2.453171246,2.619900116,3.638319043,2.227403988,1.94908567,2.446201323,1.886562971,2.31715982,1.842884462,2.026114277,1.457066395,2.046705976,1.819584798,2.084254832,1.961824661,1.88893873,1.209227629,1.075217337,2.11423581,1.756927069,1.600787518,1.56828983,2.51970568,2.004675389,1.607912961,1.467049247,3.818225851,2.199799734,1.51063805,1.978449166,1.572489636,2.905709607,3.225776041,2.33618458,2.041431887,1.787251122,1.907887416,1.351316087,1.047982616,1.459541894,1.630323829,1.295650755,1.563909335,1.659514357,1.734843406,1.787614983
1868.184,4.390396213,1.542885938,2.315335923,3.110725712,3.435586701,2.128426127,1.79024786,3.161870622,2.430500038,2.03744541,2.420366335,2.59256906,3.606430963,2.201941506,1.925781058,2.414275843,1.861566922,2.294697241,1.818277384,2.003825169,1.439867429,2.027347583,1.78803575,2.060572614,1.932583652,1.865050679,1.188887195,1.058985028,2.085518319,1.73535521,1.578842206,1.54341016,2.48971649,1.982150023,1.581685055,1.446104587,3.746246426,2.165050536,1.491932693,1.953414191,1.5534321,2.862501151,3.181582838,2.313483241,2.011943579,1.76083184,1.881106897,1.326736055,1.029624124,1.437843796,1.607681635,1.277552913,1.541631561,1.635578786,1.712655148,1.7666768
1872.044,4.357231926,1.531117423,2.293793116,3.100813743,3.413824793,2.112590013,1.774341835,3.138514815,2.413512795,2.020963224,2.410673592,2.568483803,3.577457987,2.181124802,1.913196859,2.389894888,1.846585209,2.27630453,1.802642655,1.996236712,1.435056196,2.021134594,1.772051795,2.044312799,1.918374926,1.853046086,1.177107333,1.050453165,2.069565028,1.720825717,1.558368736,1.528062035,2.466217551,1.964890326,1.569510622,1.429431307,3.694802667,2.145102391,1.473131088,1.931659608,1.536213095,2.831928522,3.148657963,2.28759745,2.002488616,1.746319581,1.860008644,1.316526051,1.019654003,1.4214658,1.600099358,1.264792543,1.525415876,1.614087948,1.701166882,1.752581572
1875.904,4.299970929,1.518926539,2.273844495,3.07567674,3.379193768,2.087229007,1.760368916,3.108257958,2.387897473,1.993385574,2.386030281,2.551919906,3.532947965,2.167156513,1.900175835,2.369692441,1.838248306,2.257523497,1.788680329,1.978934357,1.421557317,2.000231209,1.758769716,2.025509037,1.906062824,1.839448552,1.165163436,1.040834516,2.054772356,1.702536454,1.536998439,1.509636979,2.436341235,1.940273682,1.552812424,1.409791698,3.665348654,2.123769893,1.449933558,1.910526695,1.514489557,2.79156075,3.115294876,2.264192598,1.983265697,1.731110147,1.84182449,1.303307459,1.008685783,1.407932226,1.580418235,1.24958358,1.510630686,1.59752934,1.688643311,1.730083782
1879.764,4.271923704,1.505118148,2.25448126,3.04601539,3.342548894,2.061173766,1.746719304,3.086962104,2.36699322,1.973283037,2.364459375,2.541788135,3.512252255,2.151978559,1.886901817,2.347145386,1.821406967,2.24082567,1.772114884,1.95693661,1.403036358,1.978716905,1.746708485,2.010005255,1.889092645,1.821756616,1.152904032,1.029859476,2.040183578,1.678598533,1.518782555,1.48966189,2.416669428,1.915644949,1.531299706,1.394989177,3.627843639,2.097500904,1.430269426,1.887966676,1.494433114,2.75317164,3.089672319,2.24367886,1.958848603,1.706685653,1.824102199,1.285493034,0.996585127,1.393078145,1.557761986,1.232946326,1.494276331,1.583468208,1.668084338,1.705646456
1883.624,4.251176344,1.49313255,2.236715052,3.020124984,3.310964331,2.044999372,1.729114234,3.049178335,2.342641286,1.960257824,2.342335368,2.522795368,3.489613143,2.128728239,1.872568498,2.320164472,1.803032693,2.226614388,1.752291137,1.934408437,1.389032751,1.961434226,1.732978952,1.99110188,1.868721302,1.807317185,1.139678562,1.01627757,2.022518112,1.655940879,1.500453956,1.472538471,2.382475684,1.896521234,1.512226841,1.374872356,3.59457841,2.076145942,1.410921801,1.864693104,1.478260261,2.718061893,3.059008475,2.209291253,1.938135246,1.684918099,1.802295355,1.270361575,0.982896432,1.373762182,1.540624947,1.219426002,1.470871677,1.562851202,1.64832613,1.685696933
1887.484,4.219550754,1.475562953,2.214228806,2.987410779,3.281866256,2.023647252,1.712064847,3.013388203,2.323155173,1.942551491,2.317354801,2.487996161,3.443856698,2.10623515,1.853513829,2.293403035,1.788880272,2.209721327,1.737681635,1.914147649,1.378033249,1.945517273,1.715685516,1.96987166,1.848875236,1.795461993,1.124732461,1.002142643,1.999224686,1.63818641,1.479995188,1.451619725,2.342705264,1.876391772,1.490579611,1.354230154,3.548828516,2.053339236,1.393552805,1.841429306,1.458126876,2.684485994,3.006205681,2.177869338,1.910131787,1.664598269,1.779602398,1.249952089,0.968989939,1.353298661,1.517294024,1.202923865,1.446668574,1.534954167,1.630143083,1.668935891
1891.344,4.168709344,1.464681648,2.196218213,2.963815899,3.263161084,2.008714906,1.700550408,2.98829159,2.311794827,1.921774133,2.305864483,2.467826519,3.417178158,2.090319016,1.834255309,2.270682932,1.774164518,2.184763622,1.725795396,1.901099911,1.364380433,1.926673092,1.698440686,1.956776456,1.8298471,1.784775765,1.114002428,0.991775048,1.978040766,1.619911553,1.456238252,1.430946939,2.317576708,1.852087006,1.470546532,1.336329118,3.497481696,2.027749786,1.377882951,1.816865472,1.43659502,2.658419806,2.964991588,2.15575716,1.890018331,1.644862197,1.761368597,1.228441931,0.958146911,1.332170535,1.501078415,1.185867416,1.430360929,1.521572998,1.614571888,1.651324727
1895.204,4.129132627,1.456444278,2.181646057,2.95481037,3.241584122,1.990086709,1.68431434,2.972039927,2.295464648,1.902940732,2.295079029,2.459050032,3.40733396,2.074971995,1.817878013,2.253985787,1.759425728,2.162200208,1.713080965,1.887962523,1.351654037,1.910414117,1.685122868,1.944296806,1.807359644,1.761154214,1.105538881,0.984019342,1.953735719,1.601543061,1.440667111,1.412222348,2.289432301,1.830726953,1.453881445,1.323716618,3.453685879,2.005572076,1.362831302,1.792809923,1.421642454,2.629353415,2.936121102,2.139474443,1.871972858,1.623299793,1.740720172,1.214575812,0.947037494,1.316593111,1.488019095,1.172604805,1.412751241,1.511638689,1.601205919,1.626583036
1899.064,4.1053365,1.44208728,2.164601637,2.942520471,3.213549483,1.965167488,1.670211762,2.955108521,2.272097041,1.892333032,2.28235098,2.436742608,3.377852239,2.056196004,1.804148968,2.237849997,1.748827119,2.143258268,1.701921997,1.871052386,1.341166726,1.901012076,1.676379654,1.930964065,1.790712135,1.744290041,1.095293278,0.977281348,1.941805387,1.587933703,1.426316242,1.395734529,2.261919283,1.81321582,1.442553407,1.310220267,3.416486985,1.98694089,1.349730518,1.777317016,1.404404551,2.596271414,2.909482186,2.121598257,1.852735035,1.603918981,1.717488625,1.202415179,0.93473276,1.304093971,1.474033659,1.160372383,1.394429224,1.496256118,1.583888863,1.608403025
1902.924,4.078105142,1.433697715,2.146423384,2.909017546,3.183819511,1.953658347,1.6582292,2.931702977,2.255310214,1.88426834,2.262510198,2.419349265,3.352867816,2.039636937,1.793876301,2.221823946,1.737855747,2.136804836,1.689329312,1.85595765,1.328138987,1.889204094,1.665350568,1.919301748,1.78253846,1.737890014,1.084261001,0.969472893,1.938548333,1.573369997,1.410459227,1.384784454,2.241855944,1.798813802,1.429102138,1.297513668,3.373481983,1.971718635,1.336848143,1.765366461,1.391119081,2.571294257,2.881145657,2.099463705,1.836336495,1.590372427,1.702200515,1.1898534,0.925652695,1.29031892,1.457727469,1.148731841,1.381429234,1.486334638,1.569594451,1.601602051
1906.784,4.051911511,1.425288093,2.13325502,2.880988572,3.157356908,1.94244962,1.640026349,2.917287449,2.247382327,1.869805878,2.235893939,2.411677664,3.330813759,2.026209187,1.778820401,2.19967786,1.721521197,2.13002959,1.679366978,1.838834595,1.317817741,1.875943111,1.653030585,1.905460727,1.769699205,1.724645794,1.074691783,0.961539684,1.923805328,1.560839232,1.399019371,1.372305046,2.223729098,1.78399111,1.417210181,1.289222957,3.341803485,1.954421256,1.322457271,1.749062253,1.38011085,2.554860626,2.861054155,2.086733355,1.820021793,1.581270784,1.690778815,1.181466499,0.918177248,1.279567767,1.442776875,1.137544767,1.372166048,1.474769557,1.557403954,1.587624371
1910.644,4.042686486,1.418704803,2.121558649,2.876201318,3.146583839,1.930311882,1.631335793,2.906548337,2.230194667,1.858502049,2.227455789,2.404281502,3.323386096,2.019408397,1.765395314,2.18306724,1.713389523,2.11887339,1.673662544,1.827901091,1.313712753,1.862932158,1.643990023,1.890641462,1.75972083,1.713630479,1.070220238,0.95582568,1.912504971,1.554715201,1.389500588,1.363764645,2.208748612,1.776107111,1.41166205,1.27704622,3.339002471,1.943722715,1.313193436,1.734505763,1.370343155,2.539196985,2.847999834,2.071144207,1.810993467,1.572576105,1.680703587,1.171582115,0.910756678,1.272164657,1.435311729,1.130323558,1.364394663,1.461532364,1.545577063,1.574679431
